date,symbol,y_1,y_5,y_21,MA1.close-to-close,MA5.close-to-close,MA20.close-to-close,MA1.neg_ret_cc,MA5.neg_ret_cc,MA1.SPY.close-to-close,MA5.SPY.close-to-close,MA20.SPY.close-to-close
2025-04-07,QQQ,3.825943,88.122682,48.545843,101.789378,42.697427,27.912154,6.412128,2.077661,95.765442,40.22034,22.935086
2025-04-08,QQQ,28.847897,88.236499,48.557638,3.825943,43.449077,24.966068,-0.241012,2.028606,2.830075,38.66232,20.933779
2025-04-09,QQQ,179.947197,87.291838,48.279154,28.847897,46.669599,26.218503,1.817247,2.552631,25.060485,42.778924,21.524231
2025-04-10,QQQ,68.995568,40.201147,28.088719,179.947197,80.350307,34.325492,-11.335608,0.430946,158.527431,72.481541,29.030542
2025-04-11,QQQ,28.979552,25.769573,27.452504,68.995568,76.681197,36.334315,4.346312,0.199813,71.130818,70.66285,31.521904
2025-04-14,QQQ,10.723835,28.505689,27.223212,28.979552,62.119232,35.887638,-1.82554,-1.44772,28.074858,57.124734,31.302841
2025-04-15,QQQ,1.768558,33.585929,27.201319,10.723835,63.49881,35.91086,-0.675538,-1.534625,15.326398,59.623998,31.459449
2025-04-16,QQQ,48.603806,37.159595,27.201241,1.768558,58.082942,34.634532,-0.111409,-1.920357,4.452209,55.502343,30.819504
2025-04-17,QQQ,0.285884,36.006116,25.093405,48.603806,31.814264,36.009669,3.061752,0.959115,35.684361,30.933729,31.743963
2025-04-21,QQQ,39.778531,36.85605,25.095524,0.285884,18.072327,35.754474,0.018009,0.093455,2.263326,17.160231,31.627279
2025-04-22,QQQ,41.136383,32.279296,23.574858,39.778531,20.232123,37.482151,2.505812,0.959725,38.242682,19.193795,33.513244
2025-04-23,QQQ,35.598206,26.932367,22.331455,41.136383,26.314632,37.816037,-2.591349,0.576563,40.774147,24.283345,34.143082
2025-04-24,QQQ,44.049456,21.723581,20.946811,35.598206,33.080562,39.144289,-2.242476,0.15035,24.409386,28.27478,35.172975
2025-04-25,QQQ,17.598917,12.988656,18.888053,44.049456,32.169692,39.872659,-2.774855,-1.016972,33.067371,27.751382,35.873076
2025-04-28,QQQ,0.504045,14.703423,20.171592,17.598917,35.632299,40.299047,-1.108628,-1.242299,11.428771,29.584471,36.233429
2025-04-29,QQQ,10.449842,15.29656,20.229893,0.504045,27.777401,38.206546,0.031752,-1.737111,0.60524,22.056983,34.648963
2025-04-30,QQQ,0.200272,16.005027,20.112471,10.449842,21.640093,38.725653,-0.658278,-1.350497,9.968342,15.895822,34.616371
2025-05-01,QQQ,20.598803,16.244715,20.119855,0.200272,14.560506,38.098402,0.012616,-0.899479,0.629888,11.139922,34.423992
2025-05-02,QQQ,23.391219,15.238289,19.799758,20.598803,9.870376,38.55116,-1.297603,-0.604028,11.210634,6.768575,34.483807
2025-05-05,QQQ,9.445878,11.090182,19.319714,23.391219,11.028836,35.353665,-1.473508,-0.677004,23.391013,9.161023,31.642144
2025-05-06,QQQ,14.835089,30.146525,19.233634,9.445878,12.817203,30.73649,0.595034,-0.564348,9.129012,10.865778,27.310322
2025-05-07,QQQ,6.220092,31.306642,19.139043,14.835089,13.694252,31.286947,0.934523,-0.245788,13.324138,11.536937,27.835026
2025-05-08,QQQ,16.305951,31.470041,19.385986,6.220092,14.898216,30.155557,-0.391829,-0.326677,6.662028,12.743365,26.915103
2025-05-09,QQQ,1.040483,30.623432,19.063445,16.305951,14.039646,21.973494,-1.027178,-0.272592,11.022491,12.705736,19.539856
2025-05-12,QQQ,63.390289,30.774732,19.198389,1.040483,9.569499,18.57574,0.065544,0.035219,2.023908,8.432315,16.08451
2025-05-13,QQQ,24.011333,11.995059,13.363991,63.390289,20.358381,20.296277,-3.993213,-0.882431,51.61291,16.929095,17.261413
2025-05-14,QQQ,9.485672,5.847308,12.320784,24.011333,22.19363,20.960652,-1.512572,-1.37185,10.448976,16.354063,17.017542
2025-05-15,QQQ,1.743394,10.719121,12.910149,9.485672,22.846746,21.346508,-0.597541,-1.412992,2.027244,15.427106,16.896293
2025-05-16,QQQ,6.894237,10.772798,13.76322,1.743394,19.934234,19.003487,-0.109824,-1.229521,7.73488,14.769584,15.498819
2025-05-19,QQQ,1.521578,12.254576,14.095587,6.894237,21.104985,19.333905,-0.434296,-1.329489,10.023512,16.369504,15.886829
2025-05-20,QQQ,5.300183,20.548021,14.091799,1.521578,8.731243,17.421057,-0.09585,-0.550017,1.735486,6.394019,14.061469
2025-05-21,QQQ,22.215326,20.653003,14.115589,5.300183,4.989013,15.629247,0.33388,-0.180726,5.346489,5.373522,12.290086
2025-05-22,QQQ,2.967737,18.160021,13.722502,22.215326,7.534944,14.960103,1.399434,0.218669,26.977557,10.363585,12.418494
2025-05-23,QQQ,14.769492,18.146092,14.680797,2.967737,7.779812,12.906017,-0.18695,0.203244,0.626312,8.941871,10.796442
2025-05-27,QQQ,36.912705,17.800199,14.349935,14.769492,9.354863,12.764546,0.930391,0.476181,10.87264,9.111697,10.768635
2025-05-28,QQQ,7.05116,8.654201,12.305736,36.912705,16.433089,14.584979,-2.325282,0.030295,32.665412,15.297682,12.371644
2025-05-29,QQQ,3.117672,8.298067,12.266435,7.05116,16.783284,14.415045,0.444181,0.052355,9.210769,16.070538,12.333765
2025-05-30,QQQ,2.505755,9.781879,12.450069,3.117672,12.963753,14.560915,-0.196395,-0.266811,6.25421,11.925869,12.614981
2025-06-02,QQQ,12.488797,11.921571,12.779055,2.505755,12.871357,13.656262,0.157848,-0.197851,1.776582,12.155923,12.143278
2025-06-03,QQQ,12.360758,10.583966,12.714512,12.488797,12.415218,13.111141,-0.78672,-0.541274,8.917003,11.764795,11.419578
2025-06-04,QQQ,4.419562,10.166843,12.879817,12.360758,7.504828,13.256885,-0.778655,-0.231948,9.026665,7.037046,11.414461
2025-06-05,QQQ,11.994,10.256706,13.108041,4.419562,6.978509,12.736109,-0.278406,-0.376466,0.425921,5.280076,10.76955
2025-06-06,QQQ,15.44255,8.89947,12.845555,11.994,8.753774,13.024804,0.755551,-0.186076,7.690512,5.567337,10.820974
2025-06-09,QQQ,2.335056,10.580955,12.634206,15.44255,11.341133,12.981634,-0.972789,-0.412204,16.21811,8.455642,11.080755
2025-06-10,QQQ,10.464706,14.388953,12.633767,2.335056,9.310385,13.046363,-0.147095,-0.284279,1.430166,6.958275,11.051068
2025-06-11,QQQ,5.358098,15.281863,12.450154,10.464706,8.931175,10.400084,-0.659214,-0.260391,8.975028,6.947947,8.919174
2025-06-12,QQQ,3.722736,15.093313,12.458407,5.358098,9.118882,9.467422,0.337528,-0.137204,4.533904,7.769544,8.62342
2025-06-13,QQQ,20.056233,15.27983,12.435948,3.722736,7.464629,9.179275,-0.23451,-0.335216,6.296508,7.490743,8.836883
2025-06-16,QQQ,21.928962,14.344582,11.645752,20.056233,8.387366,10.094917,1.263424,0.112027,17.847861,7.816693,9.342532
2025-06-17,QQQ,15.555604,15.022362,10.978195,21.928962,12.306147,10.846653,-1.381395,-0.134833,15.031922,10.537044,9.592953
2025-06-18,QQQ,0.27016,13.437331,10.445527,15.555604,13.324326,11.548354,0.979911,0.192992,13.622966,11.466632,10.187327
2025-06-20,QQQ,6.494946,14.973343,10.597861,0.27016,12.306739,11.296853,0.017018,0.12889,0.239442,10.60774,9.931975
2025-06-23,QQQ,16.23951,14.887977,10.655394,6.494946,12.861181,10.510834,0.409143,0.25762,3.732551,10.094948,8.769724
2025-06-24,QQQ,24.091514,13.780944,10.171757,16.23951,12.097836,11.174423,-1.022993,-0.199663,15.603034,9.645983,9.51856
2025-06-25,QQQ,4.053309,10.485713,8.738934,24.091514,12.530347,11.640524,-1.517623,-0.226909,17.440957,10.12779,9.846976
2025-06-26,QQQ,14.773917,11.443226,8.733856,4.053309,10.229888,9.997554,-0.255334,-0.473958,0.889149,7.581027,8.258163
2025-06-27,QQQ,5.425746,11.645647,8.18869,14.773917,13.130639,10.383692,-0.930669,-0.663495,12.371737,10.007485,8.416211
2025-06-30,QQQ,10.24863,12.591674,8.120414,5.425746,12.916799,10.499096,-0.34179,-0.813682,7.867442,10.834464,8.496873
2025-07-01,QQQ,13.437999,11.734661,7.820144,10.24863,11.718623,10.88624,-0.645603,-0.738204,7.571885,9.228234,8.786638
2025-07-02,QQQ,11.018873,11.254479,7.479526,13.437999,9.58792,10.9337,0.846514,-0.265376,0.5139,5.842822,8.366483
2025-07-03,QQQ,15.544676,10.169763,9.882376,11.018873,10.981033,10.866605,-0.694124,-0.353134,7.180018,7.100996,8.274151
2025-07-07,QQQ,12.003522,7.593063,11.236957,15.544676,11.135185,11.422861,-0.979223,-0.362845,12.462326,7.119114,8.875971
2025-07-08,QQQ,0.89134,5.953398,11.179335,12.003522,12.45074,11.423337,0.756151,-0.143257,11.87388,7.920402,9.085139
2025-07-09,QQQ,11.197545,5.975578,11.987671,0.89134,10.579282,10.695777,-0.056149,-0.025366,0.869976,6.58002,8.317733
2025-07-10,QQQ,2.284603,3.340383,11.794209,11.197545,10.131191,11.138901,-0.705379,-0.335745,9.491026,8.375445,8.720776
2025-07-11,QQQ,3.576251,6.54664,12.214742,2.284603,8.384337,10.729896,0.143916,-0.168137,4.470702,7.833582,8.495559
2025-07-14,QQQ,5.746846,6.384878,12.232934,3.576251,5.990652,10.640804,0.225283,0.072764,5.590347,6.459186,8.548381
2025-07-15,QQQ,1.455147,6.902144,12.914853,5.746846,4.739317,10.742009,-0.362017,-0.150869,3.026075,4.689625,8.38486
2025-07-16,QQQ,1.624225,7.796704,12.91211,1.455147,4.852078,9.811955,-0.091666,-0.157973,6.797821,5.875194,7.832358
2025-07-17,QQQ,12.795354,8.408307,12.910041,1.624225,2.937414,8.796718,-0.102317,-0.03736,5.2982,5.036629,7.345672
2025-07-18,QQQ,1.526579,6.343014,12.6966,12.795354,5.039565,8.658706,-0.806032,-0.22735,9.685095,6.079508,7.148778
2025-07-21,QQQ,8.209194,6.533066,12.69298,1.526579,4.62963,8.721527,0.096165,-0.253173,1.163055,5.194049,7.194959
2025-07-22,QQQ,8.237867,5.84029,13.427417,8.209194,5.1221,8.807239,-0.517131,-0.284196,3.007253,5.190285,7.158694
2025-07-23,QQQ,7.224493,4.663412,13.465492,8.237867,6.478644,8.407157,0.518937,-0.162075,0.227097,3.87614,6.389897
2025-07-24,QQQ,3.375214,3.494636,13.469158,7.224493,7.598697,7.563806,-0.4551,-0.232632,13.448296,5.506159,6.190264
2025-07-25,QQQ,3.816549,4.915523,14.456896,3.375214,5.714669,7.529901,-0.212618,-0.113949,0.525466,3.674233,6.17208
2025-07-28,QQQ,4.952884,14.857594,14.467541,3.816549,6.172663,6.982033,-0.24042,-0.181267,6.691645,4.779951,5.888075
2025-07-29,QQQ,2.460606,19.604138,14.49374,4.952884,5.521401,6.958389,-0.312002,-0.140241,0.398583,4.258217,5.514632
2025-07-30,QQQ,2.125714,20.161925,14.493558,2.460606,4.365949,6.568988,0.155004,-0.213027,4.192686,5.051335,5.345672
2025-07-31,QQQ,8.434541,22.009331,14.646539,2.125714,3.346194,6.003374,-0.133907,-0.148789,2.000199,2.761716,5.419987
2025-08-01,QQQ,31.58314,21.815947,15.079795,8.434541,4.358059,5.874157,0.531326,0.0,5.966121,3.849847,5.359292
2025-08-04,QQQ,29.024157,17.885358,13.725853,31.58314,9.911377,6.676081,1.989551,0.445994,26.234523,7.758422,6.047902
2025-08-05,QQQ,10.814786,12.483254,12.476158,29.024157,14.725632,7.527112,-1.82835,0.142725,23.947301,12.468166,6.651573
2025-08-06,QQQ,19.850837,14.528236,12.642307,10.814786,16.396468,8.023285,0.681268,0.247977,8.068805,13.24339,7.011515
2025-08-07,QQQ,5.3634,11.505846,11.88751,19.850837,19.941492,8.455949,-1.250485,0.024662,12.113052,15.26596,7.142616
2025-08-08,QQQ,14.739304,11.266521,11.949249,5.3634,19.327264,8.609889,-0.337862,-0.149176,1.330311,14.338798,6.985596
2025-08-11,QQQ,4.704219,9.657858,11.549886,14.739304,15.958497,9.168042,-0.928489,-0.732784,12.330379,11.55797,7.322598
2025-08-12,QQQ,19.828004,9.430182,11.504735,4.704219,11.094509,9.11591,0.296338,-0.307846,3.142227,7.396955,7.328406
2025-08-13,QQQ,0.793659,10.215109,10.848027,19.828004,12.897153,10.034553,-1.249047,-0.693909,16.810768,9.145347,7.829053
2025-08-14,QQQ,1.231302,11.049683,10.95357,0.793659,9.085717,9.993025,-0.049996,-0.453811,5.424504,7.807638,7.835368
2025-08-15,QQQ,6.996119,11.51719,11.341089,1.231302,8.259297,9.414822,0.077565,-0.370726,0.147948,7.571165,7.358511
2025-08-18,QQQ,0.632673,15.523729,11.241679,6.996119,6.71066,9.688299,0.440714,-0.096885,3.721253,5.84934,7.486421
2025-08-19,QQQ,21.685255,15.656069,11.262114,0.632673,5.896351,9.309473,0.039855,-0.148182,0.34538,5.28997,7.353327
2025-08-20,QQQ,9.453313,12.615684,10.682306,21.685255,6.267801,9.981843,1.366043,0.374836,8.635742,3.654965,7.773759
2025-08-21,QQQ,7.366614,11.936128,10.738623,9.453313,7.999732,10.093284,0.595503,0.503936,4.223528,3.41477,7.312521
2025-08-22,QQQ,24.303253,12.298156,10.812706,7.366614,9.226795,10.292854,0.464053,0.581233,6.381248,4.66143,7.60531
2025-08-25,QQQ,4.586055,10.071524,9.701457,24.303253,12.688222,11.317189,-1.530961,0.186898,24.192813,8.755742,8.480369
2025-08-26,QQQ,6.361234,11.529231,9.726291,4.586055,13.478898,11.298848,0.288894,0.236706,7.001983,10.087063,8.810539
2025-08-27,QQQ,2.437912,12.481324,9.742386,6.361234,10.414094,11.493879,-0.40072,-0.116646,6.63279,9.686472,8.932544
2025-08-28,QQQ,9.906284,13.98267,9.831114,2.437912,9.011014,11.509489,-0.153574,-0.266462,3.613058,9.564378,9.013187
2025-08-29,QQQ,18.482502,13.301734,9.723137,9.906284,9.518948,11.583076,-0.624037,-0.48408,5.61183,9.410495,8.995472
2025-09-02,QQQ,13.359258,10.979514,8.897783,18.482502,8.354797,10.928044,1.164288,0.05497,9.495387,6.47101,8.158515
2025-09-03,QQQ,12.440528,9.428124,8.56855,13.359258,10.109438,10.144799,0.841554,0.165502,11.807263,7.432066,7.551513
2025-09-04,QQQ,14.303894,7.615127,8.250455,12.440528,11.325297,10.226086,-0.78368,0.08891,8.580065,7.821521,7.577076
2025-09-05,QQQ,2.289079,5.834985,7.775769,14.303894,13.698493,9.948739,-0.901061,-0.060587,13.211725,9.741254,7.63201
2025-09-08,QQQ,7.72469,6.541351,8.18112,2.289079,12.175052,9.795023,-0.144198,0.035381,4.604322,9.539752,7.795711
2025-09-09,QQQ,4.490967,8.212469,8.211821,7.72469,10.02349,9.444292,-0.48661,-0.294799,3.89486,8.419647,7.373935
2025-09-10,QQQ,0.519493,7.985686,9.058957,4.490967,8.249832,9.43363,-0.282904,-0.519691,3.666005,6.791395,7.400124
2025-09-11,QQQ,9.213353,8.107325,9.067956,0.519493,5.865625,8.468204,-0.032725,-0.3695,4.582476,5.991878,6.788709
2025-09-12,QQQ,6.9965,9.453184,15.098986,9.213353,4.847516,8.889189,-0.580387,-0.305365,13.137499,5.977032,7.174359
2025-09-15,QQQ,13.525816,10.124832,16.69025,6.9965,5.789001,9.177449,-0.440738,-0.364673,0.531269,5.162422,7.193525
2025-09-16,QQQ,1.342179,9.136838,16.589526,13.525816,6.949226,9.503934,-0.852046,-0.43776,8.428897,6.069229,7.428907
2025-09-17,QQQ,3.171368,10.271636,16.764857,1.342179,6.319468,9.539409,0.084549,-0.364269,2.187139,5.773456,7.520995
2025-09-18,QQQ,14.249762,10.475101,16.799792,3.171368,6.849843,8.613715,0.199777,-0.317769,1.973506,5.251662,7.187883
2025-09-19,QQQ,10.709745,8.861472,16.664466,14.249762,7.857125,8.853537,-0.897651,-0.381222,7.4003,4.104222,7.346722
2025-09-22,QQQ,9.369933,8.004304,17.060441,10.709745,8.599774,9.020694,-0.674651,-0.428004,7.842791,5.566527,7.419799
2025-09-23,QQQ,10.579459,7.567606,16.937713,9.369933,7.768597,8.274028,-0.59025,-0.375645,7.492791,5.379305,6.584798
2025-09-24,QQQ,5.58245,6.217323,17.111473,10.579459,9.616053,8.573698,0.666443,-0.259266,8.665153,6.674908,6.667956
2025-09-25,QQQ,6.858968,6.630553,17.312656,5.58245,10.09827,8.534759,0.351661,-0.228889,5.058631,7.291933,6.589248
2025-09-26,QQQ,6.51265,6.560363,17.63594,6.858968,8.620111,8.755811,0.432074,0.037056,7.34061,7.279995,6.775626
2025-09-29,QQQ,7.334476,6.597309,18.611821,6.51265,7.780692,8.58613,-0.410258,0.089934,9.068737,7.525184,6.948471
2025-09-30,QQQ,4.342485,7.808954,18.731799,7.334476,7.373601,8.028728,-0.462029,0.115578,4.454998,6.917626,6.696452
2025-10-01,QQQ,7.596671,8.441345,18.77244,4.342485,6.126206,7.57789,-0.273551,-0.07242,5.968626,6.37832,6.40452
2025-10-02,QQQ,6.512763,11.189151,19.445831,7.596671,6.52905,7.335697,-0.478545,-0.238462,5.399909,6.446576,6.245512
2025-10-03,QQQ,6.696657,10.837572,19.465345,6.512763,6.459809,6.94614,-0.410266,-0.40693,1.827465,5.343947,5.676299
2025-10-06,QQQ,11.877327,27.159117,19.480718,6.696657,6.49661,7.166519,0.42185,-0.240508,0.023618,3.534923,5.447264
2025-10-07,QQQ,8.380925,30.522958,20.57292,11.877327,7.405181,7.374151,-0.748201,-0.297743,5.682891,3.780502,5.536666
2025-10-08,QQQ,18.09457,30.661275,20.614317,8.380925,8.212869,7.568649,0.527949,-0.137443,5.89642,3.766061,5.648186
2025-10-09,QQQ,1.922344,29.992552,21.255259,18.09457,10.312448,8.447403,-1.139851,-0.269704,9.437924,4.573664,5.890959
2025-10-10,QQQ,56.086259,30.095688,21.279299,1.922344,9.394364,8.082852,0.121096,-0.163431,4.605616,5.129294,5.464364
2025-10-13,QQQ,33.335228,17.268695,18.986281,56.086259,19.272285,10.53734,3.533102,0.458819,43.495607,13.823692,7.612581
2025-10-14,QQQ,10.609157,12.449414,17.561787,33.335228,23.563865,11.527811,-2.099922,0.188475,24.17284,17.521681,8.399779
2025-10-15,QQQ,11.162904,11.511365,17.410665,10.609157,24.009512,11.99116,0.668314,0.216548,1.940454,16.730488,8.387444
2025-10-16,QQQ,5.889117,12.442797,18.661607,11.162904,22.623178,12.390737,-0.703197,0.303879,7.031831,16.24927,8.640361
2025-10-17,QQQ,10.390157,13.535399,18.619147,5.889117,23.416533,11.972704,0.37098,0.353855,10.847855,17.497717,8.812738
2025-10-20,QQQ,19.878073,14.781,18.717913,10.390157,14.277313,11.956725,-0.654518,-0.483669,8.985467,10.595689,8.869872
2025-10-21,QQQ,0.415145,17.219232,18.696337,19.878073,11.585882,12.482132,-1.252201,-0.314125,16.425097,9.046141,9.316487
2025-10-22,QQQ,15.367782,18.056694,18.809474,0.415145,9.547079,11.973916,0.026152,-0.442557,0.023782,8.662806,8.884419
2025-10-23,QQQ,13.289126,16.999518,20.283491,15.367782,10.388055,12.463183,0.968079,-0.108302,8.274502,8.91134,9.045212
2025-10-24,QQQ,16.861496,19.320862,20.241868,13.289126,11.868057,12.784691,-0.837136,-0.349925,9.385703,8.61891,9.147467
2025-10-27,QQQ,28.022451,18.113699,21.741952,16.861496,13.162324,13.302133,-1.062174,-0.431456,12.920772,9.405971,9.340069
2025-10-28,QQQ,12.160741,13.510669,20.972611,28.022451,14.7912,14.336532,-1.765248,-0.534066,18.618759,9.844703,10.048257
2025-10-29,QQQ,7.132027,19.102659,21.026038,12.160741,17.140319,14.727445,-0.766055,-0.692507,4.210463,10.68204,9.960349
2025-10-30,QQQ,24.457337,19.389368,21.154095,7.132027,15.493168,14.704212,-0.449275,-0.975978,0.76244,9.179627,9.728475
2025-10-31,QQQ,7.6395,20.84488,20.502933,24.457337,17.72681,15.601441,1.540667,-0.500417,17.555703,10.813627,10.514887
2025-11-03,QQQ,7.577481,20.685026,20.612705,7.6395,15.882411,15.648583,-0.481243,-0.384231,5.198511,9.269175,10.773632
2025-11-04,QQQ,32.553811,25.64636,20.563666,7.577481,11.793417,15.433591,-0.477336,-0.126648,2.976436,6.140711,10.638309
2025-11-05,QQQ,10.297851,21.198361,19.300362,32.553811,15.872031,16.642235,2.050697,0.436702,18.929235,9.084465,11.28995
2025-11-06,QQQ,29.849095,20.699634,19.22085,10.297851,16.505196,16.252399,-0.648704,0.396816,5.491575,10.030292,11.092632
2025-11-07,QQQ,5.016825,21.55749,18.095761,29.849095,17.583548,17.648737,1.880316,0.464746,17.124271,9.944005,11.718565
2025-11-10,QQQ,34.738244,21.447134,18.067661,5.016825,17.059013,15.095265,0.31603,0.624201,1.562115,9.216726,9.62189
2025-11-11,QQQ,4.23369,15.990922,16.461507,34.738244,22.491165,15.165416,-2.188304,0.282007,24.579689,13.537377,9.642233
2025-11-12,QQQ,1.252043,18.104198,16.473832,4.23369,16.827141,14.846643,0.266697,-0.074793,3.630026,10.477535,9.726711
2025-11-13,QQQ,32.744788,18.582376,17.777153,1.252043,15.017979,14.3511,0.078871,0.070722,0.883083,9.555837,9.419274
2025-11-14,QQQ,1.199711,20.496678,16.370939,32.744788,15.597118,15.693883,2.062728,0.107205,26.563158,11.443614,10.205039
2025-11-17,QQQ,13.616013,21.167463,16.383208,1.199711,14.833695,15.234361,-0.075575,0.028884,0.259911,11.183173,9.768761
2025-11-18,QQQ,19.447007,27.062099,17.366425,13.616013,10.609249,14.921258,0.857728,0.63809,14.858826,9.239001,9.690448
2025-11-19,QQQ,9.448871,25.995209,17.561855,19.447007,13.651912,15.872851,1.225046,0.82976,13.38687,11.19037,10.358602
2025-11-20,QQQ,38.029812,26.398782,18.008214,9.448871,15.291278,15.576905,-0.595223,0.694941,6.120864,12.237926,10.25092
2025-11-21,QQQ,11.881825,20.988128,16.067666,38.029812,16.348283,16.81394,2.395653,0.761526,24.382647,11.801823,11.000768
2025-11-24,QQQ,40.085839,20.444347,15.939476,11.881825,18.484706,16.564956,-0.748485,0.626944,15.734722,14.896786,11.141465
2025-11-25,QQQ,9.754712,11.279403,13.363128,40.085839,23.778671,17.168126,-2.52517,-0.049636,23.194578,16.563936,11.370256
2025-11-26,QQQ,13.964426,10.544988,13.192518,9.754712,21.840212,17.047824,-0.614489,-0.417543,14.861631,16.858888,11.902814
2025-11-28,QQQ,12.817794,8.522453,12.945347,13.964426,22.743323,17.389444,-0.879676,-0.474433,10.921273,17.81897,12.410756
2025-12-01,QQQ,5.341048,6.936715,12.665126,12.817794,17.700919,16.807467,-0.807445,-1.115053,8.641471,14.670735,11.965045
2025-12-02,QQQ,12.375074,6.653682,12.934978,5.341048,16.392764,16.692544,0.336454,-0.898065,7.263979,12.976586,12.068318
2025-12-03,QQQ,3.874741,3.795882,12.667768,12.375074,10.850611,16.932424,-0.779556,-0.548942,2.937645,8.9252,12.066378
2025-12-04,QQQ,1.477276,4.452708,12.933229,3.874741,9.674617,15.49847,-0.244086,-0.474862,5.487434,7.05036,11.394288
2025-12-05,QQQ,6.459479,4.967885,13.279619,1.477276,7.177187,15.057442,0.09306,-0.280315,1.160019,5.09811,11.177711
2025-12-08,QQQ,3.048628,14.287635,13.208802,6.459479,5.905524,13.887961,-0.406909,-0.200207,3.012646,3.972345,10.472129
2025-12-09,QQQ,1.956685,14.664241,13.339261,3.048628,5.44704,13.789551,0.192045,-0.229089,4.776228,3.474794,10.632835
2025-12-10,QQQ,6.48869,14.705435,13.767377,1.956685,3.363362,12.150473,-0.12326,-0.09783,1.370719,3.161409,9.472386
2025-12-11,QQQ,5.142831,19.603009,13.697384,6.48869,3.886152,12.263223,-0.408749,-0.130762,10.493509,4.162624,9.815561
2025-12-12,QQQ,30.643238,21.983966,13.661007,5.142831,4.619262,12.457763,0.323968,-0.084581,3.689668,4.668554,9.95589
2025-12-15,QQQ,7.9882,19.494431,12.480023,30.643238,9.456014,12.352685,1.930343,0.382869,17.160687,7.498162,9.485766
2025-12-16,QQQ,3.142924,19.462663,12.420203,7.9882,10.443929,12.692109,0.503209,0.445102,2.400201,7.022957,9.592781
2025-12-17,QQQ,29.702588,19.69321,12.404638,3.142924,10.681177,12.168455,-0.197986,0.430157,4.343497,7.617512,9.067014
2025-12-18,QQQ,22.837092,14.685885,12.930987,29.702588,15.323956,12.681234,1.871087,0.886124,17.564439,9.031698,9.275893
2025-12-19,QQQ,20.559632,10.553234,12.806722,22.837092,18.862808,13.350645,-1.438602,0.53361,11.94243,10.682251,9.566971
2025-12-22,QQQ,7.591,6.220764,12.254766,20.559632,16.846087,12.477136,-1.295135,-0.111485,14.322879,10.114689,9.063983
2025-12-23,QQQ,7.417168,5.467244,12.191302,7.591,16.766647,12.262595,-0.478188,-0.307765,9.858842,11.606418,8.770189
2025-12-24,QQQ,4.637586,7.321738,12.178722,7.417168,17.621496,10.629161,-0.467238,-0.361615,7.238935,12.185505,7.972407
2025-12-26,QQQ,0.101903,7.15551,12.532751,4.637586,12.608496,10.373305,-0.29214,-0.794261,5.574271,9.787472,7.508039
2025-12-29,QQQ,7.702876,9.096454,12.584946,0.101903,8.061458,9.680179,0.006419,-0.505256,0.160944,7.431174,6.970022
2025-12-30,QQQ,3.686127,10.461861,12.644369,7.702876,5.490107,9.424433,0.485236,-0.149182,5.667169,5.700032,6.821307
2025-12-31,QQQ,13.175729,10.35372,13.294895,3.686127,4.709132,9.341687,0.232204,-0.007104,1.939746,4.116213,6.555095
2026-01-02,QQQ,3.078081,9.427876,13.194945,13.175729,5.860844,9.38172,0.829993,0.252342,11.805223,5.029471,6.998474
2026-01-05,QQQ,12.559104,11.683137,14.227548,3.078081,5.548943,9.341887,0.193901,0.349551,2.907239,4.496064,6.869465
2026-01-06,QQQ,13.887392,10.261398,15.237519,12.559104,8.040383,9.895978,-0.791149,0.190037,10.537557,6.571387,7.338342
2026-01-07,QQQ,1.527222,8.23615,15.755255,13.887392,9.277287,10.267374,-0.874823,-0.081975,9.412997,7.320552,7.658359
2026-01-08,QQQ,9.056847,11.202959,17.338476,1.527222,8.845506,10.191303,-0.096206,-0.147657,5.125238,7.957651,7.67581
2026-01-09,QQQ,15.733048,10.75208,17.427117,9.056847,8.021729,10.546311,0.570528,-0.19955,0.16113,5.628832,7.61533
2026-01-12,QQQ,1.316874,8.151945,17.161355,15.733048,10.552723,11.008529,-0.991089,-0.436548,10.463687,7.140122,7.613839
2026-01-13,QQQ,2.355628,17.279026,17.184015,1.316874,8.304277,10.817232,-0.082955,-0.294909,2.491209,5.530852,7.553916
2026-01-14,QQQ,17.049723,19.706055,18.592892,2.355628,5.997924,9.402851,0.148391,-0.090266,3.177316,4.283716,6.854747
2026-01-15,QQQ,5.703612,18.884697,18.231756,17.049723,9.102424,9.855927,1.074032,0.143781,7.822036,4.823076,7.125839
2026-01-16,QQQ,1.328039,18.845002,18.192727,5.703612,8.431777,9.983962,-0.359294,-0.042183,4.317144,5.654278,7.124522
2026-01-20,QQQ,34.092328,19.091795,18.372067,1.328039,5.550775,8.565234,0.083659,0.172766,1.330572,3.827655,6.312828
2026-01-21,QQQ,21.315916,13.15617,16.850895,34.092328,12.105866,9.127996,2.147615,0.61888,32.648786,9.859171,7.348146
2026-01-22,QQQ,11.498216,9.365869,16.481198,21.315916,15.897923,9.16581,-1.342776,0.320647,18.215965,12.866901,7.5428
2026-01-23,QQQ,5.004271,8.91298,16.830957,11.498216,14.787622,9.361171,-0.72432,-0.039023,8.269922,12.956478,7.463354
2026-01-26,QQQ,6.969671,12.166414,17.198455,5.004271,14.647754,9.240526,-0.315239,-0.030212,0.575866,12.208222,7.130201
2026-01-27,QQQ,14.325774,12.724236,17.841513,6.969671,15.776081,9.35713,-0.439048,-0.134754,8.040958,13.550299,7.253535
